payment_id,customer_id,amount,payment_method,failure_reason,previous_payments,previous_failures,days_since_last_payment,subscription,hour,is_weekend,recovered
PAY04485,CUST0315,47405,upi,technical_error,17,6,43,1,0,0,1
PAY04486,CUST2897,38282,card,authentication_failed,11,5,51,1,16,0,0
PAY04487,CUST0581,13750,netbanking,technical_error,24,3,49,0,3,1,1
PAY04488,CUST0357,10207,wallet,network_timeout,13,6,13,1,21,0,1
PAY04489,CUST1679,2350,wallet,technical_error,1,7,17,0,21,0,1
PAY04490,CUST0120,14746,upi,technical_error,30,8,12,0,5,0,1
PAY04491,CUST2367,40588,wallet,bank_decline,27,7,54,0,14,0,0
PAY04492,CUST0072,13164,wallet,insufficient_balance,9,4,64,0,12,1,0
PAY04493,CUST1723,31754,card,bank_decline,20,1,74,0,11,1,1
PAY04494,CUST2701,21463,wallet,expired_card,26,3,75,1,15,1,0
PAY04495,CUST0140,20917,netbanking,bank_decline,26,7,25,0,2,1,1
PAY04496,CUST1030,47666,card,technical_error,30,5,34,1,17,1,1
PAY04497,CUST0988,47199,card,expired_card,16,8,54,0,1,0,0
PAY04498,CUST1354,14016,card,insufficient_balance,30,2,54,1,4,1,1
PAY04499,CUST1115,32562,card,authentication_failed,1,5,66,0,9,0,0
PAY04500,CUST0372,19359,wallet,network_timeout,26,5,77,1,23,0,1
PAY04501,CUST0168,1776,card,technical_error,21,0,4,1,6,1,1
PAY04502,CUST1056,25822,wallet,authentication_failed,7,4,63,1,7,1,1
PAY04503,CUST2345,15302,card,technical_error,19,4,13,0,3,1,1
PAY04504,CUST2357,24870,wallet,network_timeout,16,3,18,0,6,0,1
PAY04505,CUST1435,19354,upi,authentication_failed,17,4,83,0,11,0,1
PAY04506,CUST0425,5774,card,insufficient_balance,24,5,76,1,23,0,1
PAY04507,CUST2367,19354,upi,authentication_failed,18,4,8,0,10,1,0
PAY04508,CUST2546,41050,card,authentication_failed,21,3,17,0,17,1,1
PAY04509,CUST2783,27542,wallet,bank_decline,27,6,4,1,5,1,0
PAY04510,CUST0291,13339,netbanking,network_timeout,20,3,72,1,17,0,0
PAY04511,CUST2187,30320,netbanking,expired_card,21,3,2,0,16,0,1
PAY04512,CUST1669,15751,upi,authentication_failed,24,3,81,1,22,0,1
PAY04513,CUST0739,25320,wallet,insufficient_balance,16,2,0,1,3,1,1
PAY04514,CUST1266,36750,card,technical_error,10,1,28,0,3,0,1
PAY04515,CUST1925,33481,wallet,network_timeout,10,7,57,1,14,1,1
PAY04516,CUST0293,38957,upi,authentication_failed,25,8,70,0,1,0,0
PAY04517,CUST0242,10329,wallet,expired_card,25,7,34,0,11,0,0
PAY04518,CUST0976,44636,card,insufficient_balance,13,0,48,1,15,1,1
PAY04519,CUST0454,39069,upi,expired_card,24,7,84,0,12,1,0
PAY04520,CUST1400,49294,wallet,network_timeout,6,6,36,1,15,1,1
PAY04521,CUST2860,23921,card,authentication_failed,23,4,40,0,14,1,0
PAY04522,CUST0728,23394,wallet,authentication_failed,9,4,86,0,10,0,0
PAY04523,CUST2951,27576,card,authentication_failed,3,8,46,0,3,0,1
PAY04524,CUST1289,48322,wallet,bank_decline,28,3,29,1,2,1,0
PAY04525,CUST1884,28137,netbanking,authentication_failed,13,7,4,1,1,1,0
PAY04526,CUST2180,705,upi,technical_error,23,3,8,0,8,1,1
PAY04527,CUST1326,46142,card,insufficient_balance,24,7,40,1,1,0,0
PAY04528,CUST2563,19708,netbanking,bank_decline,6,3,26,0,7,1,1
PAY04529,CUST2555,23664,upi,expired_card,24,5,57,0,10,0,0
PAY04530,CUST1298,22201,wallet,technical_error,30,2,51,0,17,0,1
PAY04531,CUST2621,13372,upi,expired_card,21,2,59,0,12,0,1
PAY04532,CUST2725,34528,wallet,insufficient_balance,22,8,80,1,18,1,1
PAY04533,CUST1028,31649,wallet,authentication_failed,25,2,27,1,0,0,1
PAY04534,CUST2804,36571,netbanking,authentication_failed,8,7,71,1,22,0,0
PAY04535,CUST1693,34611,card,technical_error,27,3,15,0,5,1,1
PAY04536,CUST0370,46809,upi,authentication_failed,7,2,65,0,12,0,1
PAY04537,CUST1428,15871,netbanking,authentication_failed,3,8,46,1,10,1,0
PAY04538,CUST1140,4322,upi,expired_card,17,8,30,0,8,0,0
PAY04539,CUST0210,15320,netbanking,bank_decline,7,0,25,0,16,0,1
PAY04540,CUST1766,31219,upi,expired_card,21,4,78,0,9,1,1
PAY04541,CUST2374,49580,wallet,expired_card,14,1,54,1,20,0,1
PAY04542,CUST0379,12859,upi,authentication_failed,25,5,7,1,5,1,1
PAY04543,CUST2197,20660,wallet,expired_card,30,3,38,1,12,0,1
PAY04544,CUST2807,44669,upi,insufficient_balance,0,2,46,1,5,1,1
PAY04545,CUST1619,30694,upi,bank_decline,6,1,50,0,7,0,1
PAY04546,CUST2270,19335,wallet,network_timeout,3,7,20,1,4,0,0
PAY04547,CUST0966,13697,wallet,expired_card,19,0,65,1,21,1,1
PAY04548,CUST1153,37518,card,authentication_failed,2,6,30,1,20,0,1
PAY04549,CUST2785,2365,upi,network_timeout,1,1,49,1,7,1,1
PAY04550,CUST1768,11825,upi,technical_error,8,5,40,1,2,1,0
PAY04551,CUST0011,35058,netbanking,bank_decline,19,6,19,0,18,1,1
PAY04552,CUST0312,6921,card,technical_error,9,8,54,0,1,1,1
PAY04553,CUST2995,27269,card,authentication_failed,21,0,23,1,0,1,1
PAY04554,CUST1716,38840,card,authentication_failed,3,7,33,1,6,0,1
PAY04555,CUST2946,24986,upi,expired_card,8,1,3,1,12,1,1
PAY04556,CUST2236,35774,netbanking,expired_card,15,3,18,0,13,1,0
PAY04557,CUST0230,11745,netbanking,insufficient_balance,28,3,67,0,11,1,1
PAY04558,CUST1042,1016,wallet,network_timeout,25,1,82,0,21,1,1
PAY04559,CUST0703,40505,netbanking,network_timeout,5,3,84,0,11,0,0
PAY04560,CUST1744,28524,wallet,network_timeout,8,8,43,0,7,0,0
PAY04561,CUST0500,32842,card,expired_card,14,5,45,1,23,0,0
PAY04562,CUST0700,36990,upi,expired_card,24,2,20,0,5,0,1
PAY04563,CUST1461,42932,upi,network_timeout,16,5,17,0,14,1,0
PAY04564,CUST2243,334,card,insufficient_balance,13,6,21,1,1,1,1
PAY04565,CUST0234,31375,upi,authentication_failed,4,4,76,0,7,1,0
PAY04566,CUST0978,3650,upi,authentication_failed,24,2,46,0,23,0,0
PAY04567,CUST1993,16523,wallet,insufficient_balance,25,3,71,0,16,1,1
PAY04568,CUST1212,3198,upi,bank_decline,20,6,45,1,6,1,0
PAY04569,CUST0633,48029,netbanking,authentication_failed,16,0,24,0,0,1,1
PAY04570,CUST2624,16789,card,expired_card,17,6,83,0,4,0,1
PAY04571,CUST2111,21027,card,expired_card,1,4,85,1,21,0,0
PAY04572,CUST1371,38409,card,expired_card,3,8,16,0,14,1,0
PAY04573,CUST0698,6966,card,technical_error,1,7,32,1,8,1,1
PAY04574,CUST2345,45377,upi,technical_error,3,1,60,0,15,1,1
PAY04575,CUST2926,747,card,insufficient_balance,22,4,45,1,16,1,1
PAY04576,CUST2171,26060,netbanking,authentication_failed,29,7,26,1,9,1,1
PAY04577,CUST2453,24896,wallet,bank_decline,30,0,56,0,7,1,1
PAY04578,CUST1551,47915,card,expired_card,27,7,33,0,4,0,0
PAY04579,CUST2287,7022,card,insufficient_balance,13,8,76,0,16,0,0
PAY04580,CUST1457,8800,netbanking,network_timeout,9,3,74,0,11,0,1
PAY04581,CUST1648,1293,upi,bank_decline,19,5,61,1,11,0,0
PAY04582,CUST2826,28317,wallet,technical_error,9,8,6,0,21,0,1
PAY04583,CUST1751,12964,wallet,bank_decline,16,1,58,1,4,1,0
PAY04584,CUST2653,36372,card,insufficient_balance,10,3,62,1,8,0,1
PAY04585,CUST2498,33860,upi,technical_error,7,0,26,1,7,1,1
PAY04586,CUST0556,48629,wallet,network_timeout,16,8,44,0,5,1,0
PAY04587,CUST0970,19123,card,network_timeout,2,4,79,1,23,1,1
PAY04588,CUST1865,21664,netbanking,authentication_failed,15,3,86,1,14,0,1
PAY04589,CUST1129,49963,card,technical_error,13,7,68,0,19,1,0
PAY04590,CUST1494,25617,netbanking,technical_error,15,7,29,1,3,0,0
PAY04591,CUST2717,13244,netbanking,network_timeout,10,7,26,1,17,0,1
PAY04592,CUST0210,34105,card,expired_card,25,1,90,1,10,1,1
PAY04593,CUST2560,41985,netbanking,insufficient_balance,1,7,20,0,21,1,0
PAY04594,CUST2711,29848,card,authentication_failed,23,6,73,0,12,1,0
PAY04595,CUST2074,30416,upi,insufficient_balance,13,3,39,0,3,0,1
PAY04596,CUST1081,35360,netbanking,bank_decline,17,6,57,0,4,1,0
PAY04597,CUST1343,31364,upi,technical_error,26,1,70,0,18,0,1
PAY04598,CUST0681,32248,netbanking,authentication_failed,5,4,73,0,19,1,1
PAY04599,CUST0106,41923,netbanking,network_timeout,23,5,86,1,11,0,1
PAY04600,CUST1906,46844,upi,network_timeout,22,4,27,1,13,0,1
PAY04601,CUST0508,34808,netbanking,expired_card,18,6,63,0,15,0,0
PAY04602,CUST1783,49342,netbanking,expired_card,17,1,34,1,0,0,0
PAY04603,CUST0243,49012,netbanking,network_timeout,25,7,47,1,1,0,0
PAY04604,CUST0977,8163,card,authentication_failed,13,4,5,1,19,1,1
PAY04605,CUST0651,38393,wallet,technical_error,23,2,22,1,23,1,1
PAY04606,CUST0631,29817,upi,authentication_failed,8,4,75,1,18,0,0
PAY04607,CUST1536,7630,wallet,authentication_failed,6,6,52,1,8,1,1
PAY04608,CUST1501,33440,wallet,technical_error,22,3,85,1,2,0,1
PAY04609,CUST2871,21242,upi,technical_error,23,2,45,0,13,1,0
PAY04610,CUST1883,7988,netbanking,insufficient_balance,22,6,0,0,15,1,1
PAY04611,CUST0920,46017,card,expired_card,1,2,44,1,1,0,1
PAY04612,CUST1203,8024,upi,network_timeout,13,6,63,1,11,0,1
PAY04613,CUST1968,139,wallet,network_timeout,4,7,73,1,3,1,1
PAY04614,CUST1762,14058,netbanking,network_timeout,13,4,22,1,5,0,1
PAY04615,CUST2817,19374,upi,technical_error,17,1,62,1,14,1,1
PAY04616,CUST0555,11106,wallet,network_timeout,4,5,39,0,2,1,1
PAY04617,CUST2623,15313,card,expired_card,16,4,53,1,15,0,0
PAY04618,CUST1375,27529,card,expired_card,12,7,65,0,20,0,1
PAY04619,CUST2794,13480,wallet,technical_error,0,6,88,0,10,1,0
PAY04620,CUST0135,43558,upi,bank_decline,29,1,30,1,0,1,0
PAY04621,CUST0928,6233,upi,insufficient_balance,25,0,55,1,14,1,1
PAY04622,CUST1663,21266,netbanking,authentication_failed,0,5,29,0,8,0,1
PAY04623,CUST2570,42824,card,authentication_failed,27,6,72,1,7,1,1
PAY04624,CUST0917,46058,upi,technical_error,23,6,9,1,17,0,0
PAY04625,CUST1498,36408,card,insufficient_balance,30,8,4,1,14,0,0
PAY04626,CUST0766,7685,upi,bank_decline,24,7,71,1,9,1,1
PAY04627,CUST1361,24498,upi,bank_decline,3,5,15,0,14,0,0
PAY04628,CUST1425,43720,netbanking,bank_decline,0,5,20,1,1,1,0
PAY04629,CUST2178,32390,netbanking,expired_card,2,2,24,1,21,1,0
PAY04630,CUST2687,11459,netbanking,technical_error,12,2,51,0,10,1,1
PAY04631,CUST0103,2393,wallet,authentication_failed,5,5,85,1,2,1,1
PAY04632,CUST0358,31725,wallet,authentication_failed,30,5,9,0,15,1,1
PAY04633,CUST2409,22026,upi,network_timeout,26,2,58,0,8,1,1
PAY04634,CUST1370,34831,card,authentication_failed,2,7,54,0,3,0,1
PAY04635,CUST1102,27420,card,bank_decline,8,6,9,1,4,1,0
PAY04636,CUST1374,16370,upi,insufficient_balance,4,4,57,0,23,0,0
PAY04637,CUST0010,7126,netbanking,technical_error,22,1,21,1,2,1,1
PAY04638,CUST0179,36508,netbanking,insufficient_balance,14,4,70,0,4,1,1
PAY04639,CUST2111,7306,wallet,technical_error,7,0,1,0,10,0,1
PAY04640,CUST1351,42985,card,technical_error,3,4,2,0,6,1,0
PAY04641,CUST2918,1749,netbanking,network_timeout,17,1,88,0,10,1,0
PAY04642,CUST2909,14606,netbanking,authentication_failed,16,6,75,0,20,0,0
PAY04643,CUST0433,15560,card,network_timeout,13,6,72,1,13,0,0
PAY04644,CUST0562,41805,card,insufficient_balance,29,4,55,1,13,1,1
PAY04645,CUST0591,33242,card,insufficient_balance,22,5,72,0,12,0,0
PAY04646,CUST0212,30052,netbanking,technical_error,16,8,33,1,19,0,0
PAY04647,CUST0706,25579,card,technical_error,4,0,31,0,2,1,1
PAY04648,CUST1773,24311,wallet,authentication_failed,11,7,15,1,12,1,1
PAY04649,CUST2012,33673,card,insufficient_balance,0,4,73,1,1,1,0
PAY04650,CUST0964,32953,wallet,expired_card,20,1,50,1,11,0,1
PAY04651,CUST2165,25371,upi,authentication_failed,22,5,24,0,4,0,1
PAY04652,CUST0095,31017,upi,expired_card,28,8,62,1,8,0,1
PAY04653,CUST0764,27180,card,insufficient_balance,21,5,46,1,8,1,1
PAY04654,CUST2229,26108,card,technical_error,23,0,88,1,16,0,1
PAY04655,CUST2362,16182,netbanking,network_timeout,16,3,47,1,20,1,1
PAY04656,CUST0577,44358,wallet,technical_error,16,5,72,0,18,0,1
PAY04657,CUST0063,28501,wallet,expired_card,12,3,22,1,21,1,0
PAY04658,CUST0582,30147,wallet,authentication_failed,5,2,30,1,17,0,1
PAY04659,CUST0340,11504,wallet,expired_card,7,4,15,0,19,1,0
PAY04660,CUST1390,41700,wallet,technical_error,26,0,20,0,16,0,1
PAY04661,CUST0361,29876,wallet,network_timeout,21,0,53,0,18,1,1
PAY04662,CUST1487,1261,upi,authentication_failed,12,4,34,1,7,1,1
PAY04663,CUST2732,14095,netbanking,network_timeout,28,4,89,0,19,0,1
PAY04664,CUST0126,48792,upi,insufficient_balance,30,3,89,0,16,1,0
PAY04665,CUST2716,49148,wallet,bank_decline,27,0,54,1,20,1,0
PAY04666,CUST1053,30947,wallet,authentication_failed,20,2,6,0,2,0,1
PAY04667,CUST1210,200,upi,technical_error,8,3,59,0,12,0,1
PAY04668,CUST0348,42201,wallet,bank_decline,22,7,79,1,20,0,1
PAY04669,CUST0772,49053,netbanking,insufficient_balance,4,5,27,0,19,0,0
PAY04670,CUST0549,17380,upi,expired_card,28,7,61,1,5,1,1
PAY04671,CUST1869,16631,netbanking,bank_decline,21,5,6,0,3,1,0
PAY04672,CUST0765,6210,card,expired_card,16,4,55,0,7,1,0
PAY04673,CUST0777,34915,upi,technical_error,26,6,68,1,17,1,0
PAY04674,CUST0723,1136,netbanking,bank_decline,10,8,31,1,21,1,0
PAY04675,CUST1832,49436,wallet,network_timeout,28,6,73,0,21,0,1
PAY04676,CUST2156,22404,upi,insufficient_balance,20,0,19,1,9,1,1
PAY04677,CUST0333,27604,wallet,technical_error,30,4,52,1,20,1,1
PAY04678,CUST2152,43649,card,technical_error,24,8,55,0,22,1,0
PAY04679,CUST0322,14834,netbanking,technical_error,22,4,81,1,18,0,1
PAY04680,CUST2885,4336,card,authentication_failed,17,5,56,0,7,1,0
PAY04681,CUST2582,3485,card,technical_error,8,7,27,1,15,1,1
PAY04682,CUST0564,26381,upi,technical_error,29,6,45,1,18,1,1
PAY04683,CUST2782,30558,card,authentication_failed,15,8,80,0,4,0,1
PAY04684,CUST0181,36154,card,network_timeout,25,0,12,1,5,1,1
PAY04685,CUST2736,27377,card,bank_decline,5,5,10,1,15,1,1
PAY04686,CUST2401,22395,card,expired_card,27,0,72,1,14,0,1
PAY04687,CUST2591,45797,card,authentication_failed,16,0,0,1,20,1,1
PAY04688,CUST2109,45623,wallet,insufficient_balance,8,2,84,0,15,1,1
PAY04689,CUST2952,45468,wallet,bank_decline,11,2,79,1,16,0,1
PAY04690,CUST0184,22731,card,bank_decline,3,7,19,1,2,0,1
PAY04691,CUST2673,14330,netbanking,insufficient_balance,24,3,41,0,13,1,1
PAY04692,CUST1529,44370,wallet,authentication_failed,15,7,56,0,8,0,0
PAY04693,CUST1590,22041,wallet,expired_card,1,3,85,0,0,1,0
PAY04694,CUST2904,42505,wallet,technical_error,2,4,0,1,15,0,1
PAY04695,CUST2579,45039,upi,technical_error,0,6,10,0,15,1,0
PAY04696,CUST1616,25858,wallet,technical_error,24,7,85,1,15,0,0
PAY04697,CUST0370,30211,card,insufficient_balance,9,3,47,1,13,0,1
PAY04698,CUST0207,14388,upi,expired_card,24,3,49,1,22,0,1
PAY04699,CUST1485,21459,wallet,authentication_failed,23,6,62,0,10,0,0
PAY04700,CUST1944,36815,card,authentication_failed,1,7,22,0,20,1,1
PAY04701,CUST1890,25397,netbanking,authentication_failed,13,1,23,1,2,1,1
PAY04702,CUST2497,45822,upi,authentication_failed,12,3,13,1,5,1,1
PAY04703,CUST1368,25951,netbanking,expired_card,7,0,74,1,2,1,1
PAY04704,CUST1611,26373,upi,network_timeout,1,6,25,1,4,0,0
PAY04705,CUST0221,23607,card,bank_decline,8,0,57,1,23,0,1
PAY04706,CUST1231,32961,card,network_timeout,6,5,25,1,23,0,1
PAY04707,CUST2476,27337,netbanking,insufficient_balance,15,2,76,1,18,1,1
PAY04708,CUST1805,30299,wallet,authentication_failed,1,5,46,1,16,0,1
PAY04709,CUST1943,5943,upi,authentication_failed,18,6,77,0,10,1,1
PAY04710,CUST2883,36085,upi,bank_decline,0,0,84,0,18,0,1
PAY04711,CUST0889,45674,card,insufficient_balance,4,6,65,0,15,1,0
PAY04712,CUST1724,1391,upi,network_timeout,7,6,69,1,2,1,1
PAY04713,CUST2047,31690,card,authentication_failed,4,1,67,1,5,1,1
PAY04714,CUST0259,47445,netbanking,bank_decline,24,1,60,1,21,1,0
PAY04715,CUST1377,36667,upi,insufficient_balance,7,5,46,0,22,1,1
PAY04716,CUST2279,32228,card,bank_decline,6,0,85,0,4,0,1
PAY04717,CUST2492,14701,upi,expired_card,30,2,69,1,16,1,1
PAY04718,CUST0426,24647,upi,expired_card,25,6,38,1,5,1,1
PAY04719,CUST2156,43628,netbanking,authentication_failed,15,4,52,1,21,1,1
PAY04720,CUST1315,2316,wallet,authentication_failed,4,8,31,0,0,0,1
PAY04721,CUST2256,23261,card,technical_error,17,0,69,1,10,1,1
PAY04722,CUST1272,23078,card,authentication_failed,21,5,69,0,20,0,1
PAY04723,CUST1311,34819,card,network_timeout,0,8,82,1,15,1,1
PAY04724,CUST1065,16722,wallet,bank_decline,2,3,57,1,12,0,0
PAY04725,CUST1574,41649,netbanking,bank_decline,24,5,31,0,7,1,0
PAY04726,CUST1820,29111,netbanking,authentication_failed,18,6,29,0,15,0,0
PAY04727,CUST0640,45476,wallet,insufficient_balance,16,1,78,0,11,0,0
PAY04728,CUST0743,14424,wallet,expired_card,6,8,81,1,7,1,1
PAY04729,CUST1283,3395,netbanking,insufficient_balance,3,4,1,1,20,0,0
PAY04730,CUST1035,31114,upi,bank_decline,0,7,82,1,5,0,0
PAY04731,CUST1105,23391,wallet,bank_decline,7,6,48,0,18,1,0
PAY04732,CUST2379,7626,card,bank_decline,24,4,62,0,12,1,0
PAY04733,CUST1495,13533,wallet,authentication_failed,16,8,44,1,9,1,0
PAY04734,CUST2682,23837,wallet,network_timeout,7,1,80,1,8,1,1
PAY04735,CUST2961,39482,wallet,network_timeout,29,6,31,1,5,1,1
PAY04736,CUST1962,16547,wallet,bank_decline,15,4,30,1,20,0,1
PAY04737,CUST0326,9380,upi,technical_error,8,8,58,1,11,1,1
PAY04738,CUST0298,40787,card,technical_error,24,8,60,1,11,1,1
PAY04739,CUST2428,43931,upi,insufficient_balance,23,2,76,0,20,0,1
PAY04740,CUST0245,21313,card,expired_card,9,5,14,1,7,1,0
PAY04741,CUST1320,36179,netbanking,expired_card,1,5,72,0,18,0,1
PAY04742,CUST1136,19951,upi,expired_card,13,2,84,1,3,0,1
PAY04743,CUST0772,40081,upi,insufficient_balance,30,0,52,1,7,0,1
PAY04744,CUST1524,12863,netbanking,technical_error,30,7,40,0,18,1,0
PAY04745,CUST0641,33115,upi,authentication_failed,22,1,76,1,0,1,1
PAY04746,CUST2295,32133,netbanking,authentication_failed,15,8,83,0,22,1,0
PAY04747,CUST0780,30578,wallet,insufficient_balance,1,7,58,0,18,0,0
PAY04748,CUST1792,25319,wallet,network_timeout,18,7,84,1,16,1,1
PAY04749,CUST1373,829,card,authentication_failed,20,4,35,1,21,0,1
PAY04750,CUST1818,46254,upi,technical_error,12,2,78,0,21,0,1
PAY04751,CUST0071,29030,upi,authentication_failed,5,2,51,1,4,1,1
PAY04752,CUST2117,10476,netbanking,expired_card,12,3,2,1,19,1,1
PAY04753,CUST2748,5238,netbanking,bank_decline,15,1,8,1,14,1,1
PAY04754,CUST0833,38376,wallet,insufficient_balance,8,5,70,0,22,1,1
PAY04755,CUST2747,2347,netbanking,network_timeout,15,5,40,0,22,0,0
PAY04756,CUST1494,12931,wallet,expired_card,19,7,18,1,16,0,1
PAY04757,CUST2537,24411,card,bank_decline,23,0,44,0,6,0,1
PAY04758,CUST1675,39815,wallet,bank_decline,5,1,16,0,10,1,0
PAY04759,CUST2243,15981,wallet,network_timeout,26,2,61,1,7,1,1
PAY04760,CUST2332,36586,upi,network_timeout,9,2,39,0,7,1,0
PAY04761,CUST0424,31520,upi,network_timeout,27,6,88,0,18,0,1
PAY04762,CUST2168,24478,upi,network_timeout,13,8,33,0,13,0,0
PAY04763,CUST1735,29135,upi,insufficient_balance,17,6,54,1,21,1,0
PAY04764,CUST0189,26254,wallet,bank_decline,11,5,72,1,14,0,1
PAY04765,CUST1340,19145,card,network_timeout,10,7,61,0,11,0,1
PAY04766,CUST1203,2662,upi,expired_card,22,8,83,0,0,1,1
PAY04767,CUST1333,34742,wallet,insufficient_balance,6,5,62,1,11,1,0
PAY04768,CUST2578,9863,card,technical_error,0,2,36,0,0,1,1
PAY04769,CUST0351,24338,card,bank_decline,23,4,74,0,3,1,1
PAY04770,CUST1553,1002,card,bank_decline,24,1,11,1,20,1,1
PAY04771,CUST2580,25161,wallet,network_timeout,7,4,2,1,14,1,1
PAY04772,CUST0185,2858,card,expired_card,10,8,38,0,20,0,0
PAY04773,CUST0533,41138,wallet,network_timeout,12,0,83,1,9,1,1
PAY04774,CUST2556,15959,netbanking,bank_decline,20,5,89,0,21,0,1
PAY04775,CUST2685,25904,upi,technical_error,6,6,37,1,4,0,1
PAY04776,CUST1247,23877,netbanking,technical_error,29,1,62,0,16,0,1
PAY04777,CUST0966,23003,card,expired_card,27,2,33,1,20,1,1
PAY04778,CUST1645,46129,upi,authentication_failed,19,0,5,0,8,1,1
PAY04779,CUST0868,38877,card,expired_card,22,8,69,1,15,0,0
PAY04780,CUST1296,6947,netbanking,network_timeout,21,6,14,1,1,1,1
PAY04781,CUST0864,4917,wallet,network_timeout,30,8,14,1,13,0,1
PAY04782,CUST0913,1267,upi,authentication_failed,17,4,48,0,21,0,1
PAY04783,CUST2251,6386,netbanking,network_timeout,3,6,32,1,8,1,0
PAY04784,CUST1578,10157,netbanking,bank_decline,7,1,19,1,7,1,1
PAY04785,CUST0443,8438,wallet,bank_decline,18,8,57,1,5,0,0
PAY04786,CUST2393,23342,wallet,authentication_failed,20,4,62,1,11,0,1
PAY04787,CUST2275,4027,wallet,network_timeout,14,3,83,0,2,1,0
PAY04788,CUST2032,6263,wallet,network_timeout,28,4,22,1,2,1,0
PAY04789,CUST1035,29446,card,bank_decline,10,0,33,1,3,1,1
PAY04790,CUST0760,28289,netbanking,expired_card,30,5,87,0,19,1,1
PAY04791,CUST2442,18830,netbanking,expired_card,2,1,28,1,17,0,1
PAY04792,CUST1042,39089,wallet,bank_decline,4,0,77,0,17,0,1
PAY04793,CUST1820,16256,wallet,expired_card,23,2,39,0,15,1,1
PAY04794,CUST0010,46305,wallet,expired_card,21,1,39,1,8,1,1
PAY04795,CUST0014,11264,wallet,authentication_failed,3,3,45,0,9,0,0
PAY04796,CUST1334,23248,netbanking,bank_decline,2,8,25,0,13,0,0
PAY04797,CUST0362,13719,netbanking,network_timeout,27,5,44,0,0,1,1
PAY04798,CUST1119,8785,netbanking,insufficient_balance,27,7,43,0,11,1,0
PAY04799,CUST2217,33085,card,technical_error,28,4,82,0,22,0,1
PAY04800,CUST1797,10346,wallet,network_timeout,4,6,24,0,9,0,1
PAY04801,CUST2836,43613,upi,authentication_failed,19,3,62,0,23,0,1
PAY04802,CUST0621,26754,wallet,insufficient_balance,14,3,31,0,13,0,1
PAY04803,CUST1839,29404,wallet,bank_decline,9,6,78,1,16,0,1
PAY04804,CUST2379,41686,netbanking,bank_decline,17,7,81,1,9,0,0
PAY04805,CUST2356,19074,netbanking,technical_error,19,3,9,0,13,1,0
PAY04806,CUST1420,41859,wallet,insufficient_balance,27,6,52,1,22,0,1
PAY04807,CUST2813,21748,upi,bank_decline,20,6,56,0,5,0,0
PAY04808,CUST0784,5057,wallet,network_timeout,28,3,13,1,14,0,0
PAY04809,CUST1399,16046,netbanking,network_timeout,29,3,70,0,6,0,1
PAY04810,CUST0418,42972,netbanking,authentication_failed,30,1,65,0,3,1,0
PAY04811,CUST1650,18420,card,insufficient_balance,7,6,17,0,3,0,0
PAY04812,CUST2052,34736,netbanking,insufficient_balance,2,1,45,1,21,0,0
PAY04813,CUST2308,31821,card,expired_card,15,3,33,0,10,0,1
PAY04814,CUST0089,44254,wallet,bank_decline,0,8,53,0,7,1,0
PAY04815,CUST1447,4006,netbanking,bank_decline,1,2,52,0,4,1,1
PAY04816,CUST2026,36288,upi,insufficient_balance,29,5,13,0,13,0,0
PAY04817,CUST1003,22208,card,bank_decline,4,1,7,1,1,0,0
PAY04818,CUST1324,31561,wallet,authentication_failed,0,6,17,0,1,1,1
PAY04819,CUST2632,23287,upi,bank_decline,16,6,53,1,1,0,1
PAY04820,CUST1716,36298,card,bank_decline,17,2,14,1,1,1,1
PAY04821,CUST0926,30970,upi,network_timeout,16,7,10,1,6,0,1
PAY04822,CUST0799,40674,card,technical_error,28,2,3,0,10,1,1
PAY04823,CUST0726,26170,card,bank_decline,0,2,83,1,15,1,1
PAY04824,CUST2104,21488,wallet,technical_error,16,8,67,0,2,0,1
PAY04825,CUST0690,30367,upi,technical_error,3,5,22,0,19,0,1
PAY04826,CUST0709,8959,wallet,authentication_failed,21,2,41,1,1,0,1
PAY04827,CUST1216,38940,upi,technical_error,21,4,62,1,9,0,1
PAY04828,CUST2626,5691,wallet,expired_card,11,4,58,0,1,1,1
PAY04829,CUST2578,37716,upi,authentication_failed,8,6,27,1,13,0,0
PAY04830,CUST1959,23062,netbanking,authentication_failed,20,5,82,0,8,1,1
PAY04831,CUST2229,16091,wallet,expired_card,1,0,63,1,1,0,0
PAY04832,CUST2998,12439,card,bank_decline,25,2,12,0,7,1,0
PAY04833,CUST2407,46408,card,expired_card,6,3,30,0,11,1,1
